Geneid,231_N,MCF12a_S,MCF12a_N,MCF10a_S,MCF10a_N,CA1d_S,CA1d_N,CA1a_S,CA1a_N,453_S,453_N,231_S
51752,8439,3784,5858,9150,6676,691,4164,599,3121,3110,2301,8479
51754,3268,5801,5560,1484,1354,878,1724,673,4318,4096,7460,3123
51755,21319,36255,27717,29467,26843,1301,6096,9396,14018,19378,17454,23607
51759,3779,4005,4301,6506,4508,2558,8445,2438,6810,4194,2670,4146
5176,455,619,498,463,597,59,251,36,114,200,171,535
51760,2303,1036,907,119,323,142,0,166,172,952,2943,2367
51761,31,153,71,89,17,71,57,0,14,53,108,21
51762,5132,1040,1963,2946,4604,1368,8693,852,3966,901,1030,5025
51763,2459,5428,5088,5351,2453,524,3832,1957,3392,1686,1367,3060
51764,125,94,131,33,59,10,1243,29,59,224,96,123
51765,2557,1709,3056,2196,2740,1018,1745,580,5618,3537,1705,3158
51768,7384,6908,7094,24489,11909,533,3901,680,5733,8500,4623,8812
51773,17356,10184,12137,11979,11677,969,5432,2981,9018,15682,15214,17800
51776,12434,3003,4473,33178,23485,1137,14154,753,12174,1328,764,11601
51778,2,69,0,8,1,0,0,0,0,2,14,6
5178,0,0,0,0,0,0,0,0,0,6,13,0
51780,15848,22358,30041,33173,22829,1541,7928,6738,16255,14963,14579,17635
5179,0,0,0,18,1,144,0,0,0,0,0,0
518,4386,8366,11613,33037,35548,1222,8581,1496,10836,14532,7242,5563
51802,0,0,0,0,0,0,0,0,0,0,0,0
51804,3774,4028,2614,3785,2724,978,2398,1352,6840,2457,3320,3680
51805,206,388,347,654,965,1,375,139,395,288,204,349
51806,0,177,97,0,0,0,48,265,143,6664,7718,0
51807,289,393,167,114,156,0,64,0,80,299,319,322
51808,4376,2733,3091,8427,7641,563,4161,1727,2959,3205,3005,4646
51809,6704,5946,6446,3317,2329,893,2427,2119,3014,11387,11121,8029
51816,4,253,95,120,50,41,0,51,48,52,69,20
5184,3701,3443,5675,7855,4339,685,1877,1172,2835,2808,2660,4162
5187,35406,10418,8975,33900,23534,9572,100824,6131,104892,14231,3173,39332
5188,1459,802,1270,4064,3111,64,674,206,1145,2058,1620,1916
5189,5337,5944,5638,3590,3017,331,1747,337,1608,4845,4611,6006
5190,11521,11546,8489,22463,13815,2296,5391,4505,15552,5682,4738,13725
5191,661,1873,1859,1431,1092,146,262,117,684,1139,600,924
5192,1567,2986,2178,3329,2376,280,624,987,2204,2402,1338,1909
5193,1287,909,671,1562,985,0,166,435,571,743,717,1467
5194,3964,5208,6282,5132,5054,250,1588,1872,3501,4548,4286,4611
5195,2005,4581,4628,7464,5858,640,1443,1378,4853,2585,2241,2292
5196,74,76,57,59,26,0,0,45,16,0,0,91
5197,0,0,0,0,2,0,0,0,3,0,0,0
